Fecha;Indicador_600;Indicador_612;Indicador_613;Indicador_614;Indicador_1727
2024-01-02 04:00:00+00:00;11.2;0.09;0.2;7.0;5.46
2024-01-02 05:00:00+00:00;44.43;33.99;36.45;41.29;37.3
2024-01-02 06:00:00+00:00;56.56;40.21;44.7;45.7;27.32
2024-01-02 07:00:00+00:00;64.28;49.01;51.95;50.78;49.54
2024-01-02 08:00:00+00:00;66.12;52.23;54.23;54.23;54.23
2024-01-02 09:00:00+00:00;70.6;50.0;51.5;52.0;49.44
2024-01-02 10:00:00+00:00;78.8;50.0;50.37;49.0;48.37
2024-01-02 11:00:00+00:00;99.9;41.6;43.0;43.99;41.73
2024-01-02 12:00:00+00:00;102.5;39.99;43.0;42.99;37.78
2024-01-02 13:00:00+00:00;110.6;39.99;43.0;43.0;38.83
2024-01-02 14:00:00+00:00;105.7;36.0;40.02;39.98;35.37
2024-01-02 15:00:00+00:00;100.7;39.99;42.08;43.65;36.03
2024-01-02 16:00:00+00:00;118.93;43.0;46.0;46.0;46.81
2024-01-02 17:00:00+00:00;81.3;47.8;52.97;55.77;54.9
2024-01-02 18:00:00+00:00;70.1;55.95;59.0;60.5;58.23
2024-01-02 19:00:00+00:00;66.7;48.01;57.06;56.0;48.33
2024-01-02 20:00:00+00:00;54.9;46.3;49.88;50.83;41.39
2024-01-02 21:00:00+00:00;53.18;40.66;42.43;43.69;34.12
2024-01-02 22:00:00+00:00;54.9;33.99;33.1;25.1;16.17
2024-01-02 23:00:00+00:00;-0.39;8.35;18.79;45.55;38.06
2024-01-03 00:00:00+00:00;-1.61;3.2;6.44;14.0;8.7
2024-01-03 01:00:00+00:00;-1.39;3.2;3.2;6.0;18.69
2024-01-03 02:00:00+00:00;-1.31;3.2;3.2;3.2;17.15
2024-01-03 03:00:00+00:00;-1.39;3.2;3.2;3.2;12.17
2024-01-03 04:00:00+00:00;-1.95;3.2;3.2;5.0;5.53
2024-01-03 05:00:00+00:00;1.05;6.33;19.77;20.0;19.55
2024-01-03 06:00:00+00:00;40.63;45.42;55.42;55.11;47.19
2024-01-03 07:00:00+00:00;68.3;67.02;72.02;72.12;68.35
2024-01-03 08:00:00+00:00;75.9;73.5;78.39;78.49;73.43
2024-01-03 09:00:00+00:00;73.2;69.96;75.21;73.6;69.93
2024-01-03 10:00:00+00:00;69.2;68.1;71.76;71.1;72.82
2024-01-03 11:00:00+00:00;60.0;67.99;69.49;73.5;61.95
2024-01-03 12:00:00+00:00;58.86;68.41;71.77;73.77;61.73
2024-01-03 13:00:00+00:00;60.86;76.25;77.35;76.94;66.62
2024-01-03 14:00:00+00:00;76.0;71.13;76.38;74.28;70.68
2024-01-03 15:00:00+00:00;79.0;72.62;79.67;74.27;73.59
2024-01-03 16:00:00+00:00;101.0;89.57;89.89;90.79;91.93
2024-01-03 17:00:00+00:00;114.6;94.21;94.41;99.2;103.71
2024-01-03 18:00:00+00:00;100.0;104.35;104.2;104.35;108.69
2024-01-03 19:00:00+00:00;73.23;112.3;109.36;111.31;94.53
2024-01-03 20:00:00+00:00;67.41;112.3;110.0;110.47;90.36
2024-01-03 21:00:00+00:00;65.0;89.93;88.92;90.42;76.26
2024-01-03 22:00:00+00:00;58.12;82.13;84.36;84.6;82.1
2024-01-03 23:00:00+00:00;57.3;88.3;90.39;79.99;80.09
2024-01-04 00:00:00+00:00;50.46;86.99;83.89;55.0;68.84
2024-01-04 01:00:00+00:00;40.0;73.95;72.99;55.0;74.83
2024-01-04 02:00:00+00:00;25.48;71.0;70.1;56.08;67.7
2024-01-04 03:00:00+00:00;35.0;71.0;73.56;66.96;65.41
2024-01-04 04:00:00+00:00;57.73;71.0;73.14;68.14;67.96
2024-01-04 05:00:00+00:00;72.65;80.99;82.06;74.45;73.93
2024-01-04 06:00:00+00:00;85.02;94.31;92.22;88.0;90.62
2024-01-04 07:00:00+00:00;91.47;96.01;96.0;92.0;92.68
2024-01-04 08:00:00+00:00;94.2;98.13;98.13;94.95;95.18
2024-01-04 09:00:00+00:00;91.61;91.0;95.0;91.54;93.71
2024-01-04 10:00:00+00:00;90.03;90.35;91.34;92.0;92.06
2024-01-04 11:00:00+00:00;86.28;89.0;91.51;92.0;95.48
2024-01-04 12:00:00+00:00;85.96;85.96;91.0;94.0;91.6
2024-01-04 13:00:00+00:00;92.11;92.11;97.34;100.68;92.14
2024-01-04 14:00:00+00:00;98.62;93.62;98.62;104.0;95.32
2024-01-04 15:00:00+00:00;104.45;94.5;99.0;97.0;95.1
2024-01-04 16:00:00+00:00;130.21;96.04;100.0;98.1;99.47
2024-01-04 17:00:00+00:00;140.67;98.58;99.97;97.57;96.51
2024-01-04 18:00:00+00:00;123.1;100.0;99.73;97.73;97.16
2024-01-04 19:00:00+00:00;101.65;100.18;100.18;92.65;99.56
2024-01-04 20:00:00+00:00;96.77;97.42;97.42;91.43;96.64
2024-01-04 21:00:00+00:00;93.04;94.41;90.56;85.0;89.98
2024-01-04 22:00:00+00:00;88.61;85.39;90.39;85.0;79.44
2024-01-04 23:00:00+00:00;86.08;86.13;88.73;84.0;80.13
2024-01-05 00:00:00+00:00;80.51;80.51;80.61;80.51;74.25
2024-01-05 01:00:00+00:00;77.01;77.01;75.0;80.0;64.77
2024-01-05 02:00:00+00:00;72.88;70.62;65.67;64.0;49.7
2024-01-05 03:00:00+00:00;72.12;57.88;58.55;55.0;49.36
2024-01-05 04:00:00+00:00;74.52;65.26;64.61;66.0;58.65
2024-01-05 05:00:00+00:00;80.11;75.0;72.78;81.0;71.04
2024-01-05 06:00:00+00:00;87.17;90.89;90.88;96.66;88.08
2024-01-05 07:00:00+00:00;89.78;95.11;96.0;100.88;93.02
2024-01-05 08:00:00+00:00;95.0;92.55;93.1;95.1;92.48
2024-01-05 09:00:00+00:00;96.29;81.47;81.47;82.47;82.77
2024-01-05 10:00:00+00:00;98.22;70.13;63.45;64.0;57.77
2024-01-05 11:00:00+00:00;92.29;59.89;60.0;50.87;51.65
2024-01-05 12:00:00+00:00;91.65;59.07;64.07;64.0;48.82
2024-01-05 13:00:00+00:00;96.5;57.0;57.0;51.5;41.2
2024-01-05 14:00:00+00:00;100.13;49.47;49.47;47.52;36.14
2024-01-05 15:00:00+00:00;103.03;74.08;76.43;76.73;55.7
2024-01-05 16:00:00+00:00;107.43;82.16;81.66;75.29;68.37
2024-01-05 17:00:00+00:00;108.47;86.13;87.32;85.47;76.79
2024-01-05 18:00:00+00:00;104.0;86.13;87.32;88.19;79.3
2024-01-05 19:00:00+00:00;100.13;86.13;86.13;88.91;89.29
2024-01-05 20:00:00+00:00;94.21;86.13;86.64;88.26;83.42
2024-01-05 21:00:00+00:00;94.92;86.13;82.97;84.97;81.86
2024-01-05 22:00:00+00:00;86.8;80.13;75.0;75.2;70.12
2024-01-05 23:00:00+00:00;82.25;57.0;57.5;72.5;81.93
2024-01-06 00:00:00+00:00;80.2;55.99;48.0;64.01;72.6
2024-01-06 01:00:00+00:00;76.13;47.7;49.19;63.19;69.4
2024-01-06 02:00:00+00:00;73.01;44.65;45.49;59.49;62.66
2024-01-06 03:00:00+00:00;73.01;24.72;25.99;51.08;56.21
2024-01-06 04:00:00+00:00;74.59;24.72;26.38;50.0;59.38
2024-01-06 05:00:00+00:00;75.1;31.66;32.5;50.74;61.59
2024-01-06 06:00:00+00:00;81.39;45.55;46.55;59.52;53.32
2024-01-06 07:00:00+00:00;88.4;57.79;57.78;71.78;75.43
2024-01-06 08:00:00+00:00;92.23;49.5;47.64;61.64;70.48
2024-01-06 09:00:00+00:00;97.3;28.5;40.0;54.0;55.0
2024-01-06 10:00:00+00:00;100.43;4.0;8.99;14.0;16.0
2024-01-06 11:00:00+00:00;99.16;3.2;6.45;8.7;6.94
2024-01-06 12:00:00+00:00;94.52;3.2;5.0;6.2;0.22
2024-01-06 13:00:00+00:00;92.45;3.2;5.0;5.01;2.0
2024-01-06 14:00:00+00:00;94.18;3.2;5.0;8.2;7.43
2024-01-06 15:00:00+00:00;99.22;29.0;33.68;45.0;61.12
2024-01-06 16:00:00+00:00;104.69;67.23;65.0;79.0;90.3
2024-01-06 17:00:00+00:00;103.63;89.26;89.25;94.56;100.32
2024-01-06 18:00:00+00:00;99.0;95.35;97.04;105.05;101.16
2024-01-06 19:00:00+00:00;92.14;97.89;95.14;101.35;99.1
2024-01-06 20:00:00+00:00;88.0;95.83;93.0;98.0;93.03
2024-01-06 21:00:00+00:00;86.57;93.55;90.58;97.0;93.46
2024-01-06 22:00:00+00:00;79.87;83.17;81.7;88.87;86.95
2024-01-06 23:00:00+00:00;84.08;84.08;86.0;86.63;88.31
2024-01-07 00:00:00+00:00;79.82;79.82;82.0;84.83;87.32
2024-01-07 01:00:00+00:00;76.76;76.76;80.0;80.0;82.63
2024-01-07 02:00:00+00:00;73.46;75.45;77.59;79.27;74.66
2024-01-07 03:00:00+00:00;71.86;76.16;75.0;77.0;73.02
2024-01-07 04:00:00+00:00;72.08;76.08;76.0;77.0;72.47
2024-01-07 05:00:00+00:00;74.9;74.04;78.0;80.0;75.68
2024-01-07 06:00:00+00:00;77.69;77.67;80.62;85.46;80.5
2024-01-07 07:00:00+00:00;81.79;78.79;84.0;88.37;85.5
2024-01-07 08:00:00+00:00;84.86;80.24;84.86;89.83;90.68
2024-01-07 09:00:00+00:00;87.14;68.0;70.0;80.96;67.4
2024-01-07 10:00:00+00:00;89.13;62.33;61.53;70.73;66.42
2024-01-07 11:00:00+00:00;88.66;59.16;60.0;70.6;52.43
2024-01-07 12:00:00+00:00;84.81;58.76;57.77;65.22;55.13
2024-01-07 13:00:00+00:00;84.34;59.16;59.98;65.51;57.39
2024-01-07 14:00:00+00:00;88.01;58.13;60.57;65.27;58.77
2024-01-07 15:00:00+00:00;93.42;66.3;67.28;70.0;72.39
2024-01-07 16:00:00+00:00;101.77;92.05;92.05;96.05;101.06
2024-01-07 17:00:00+00:00;104.85;104.85;105.85;108.85;103.6
2024-01-07 18:00:00+00:00;103.55;106.18;107.0;107.0;107.53
2024-01-07 19:00:00+00:00;100.5;100.5;101.5;103.5;102.68
2024-01-07 20:00:00+00:00;93.31;95.89;95.89;95.89;94.37
2024-01-07 21:00:00+00:00;91.17;88.57;91.17;91.17;91.01
2024-01-07 22:00:00+00:00;83.86;83.86;83.86;85.0;85.11
2024-01-07 23:00:00+00:00;87.02;88.36;87.27;75.42;79.97
2024-01-08 00:00:00+00:00;84.35;88.18;88.44;75.0;77.84
2024-01-08 01:00:00+00:00;81.71;86.53;87.69;81.0;73.08
2024-01-08 02:00:00+00:00;79.0;78.79;82.0;75.0;69.88
2024-01-08 03:00:00+00:00;78.47;78.43;82.43;77.0;64.54
2024-01-08 04:00:00+00:00;82.1;86.13;88.9;84.0;70.53
2024-01-08 05:00:00+00:00;94.3;90.33;94.16;90.0;88.61
2024-01-08 06:00:00+00:00;111.09;109.56;105.9;105.7;103.86
2024-01-08 07:00:00+00:00;121.11;125.7;120.4;120.0;113.1
2024-01-08 08:00:00+00:00;117.83;118.71;114.0;116.87;110.37
2024-01-08 09:00:00+00:00;110.58;110.57;104.1;99.0;98.74
2024-01-08 10:00:00+00:00;103.0;100.42;102.86;100.0;96.23
2024-01-08 11:00:00+00:00;84.9;95.46;95.0;91.0;95.38
2024-01-08 12:00:00+00:00;89.56;89.26;91.45;88.0;89.65
2024-01-08 13:00:00+00:00;100.0;97.0;99.86;95.0;93.99
2024-01-08 14:00:00+00:00;107.98;104.97;104.1;95.0;82.61
2024-01-08 15:00:00+00:00;116.39;115.27;107.7;109.0;102.92
2024-01-08 16:00:00+00:00;129.15;125.17;125.17;125.17;124.1
2024-01-08 17:00:00+00:00;125.08;129.99;127.09;128.98;123.4
2024-01-08 18:00:00+00:00;111.9;130.0;128.23;129.0;127.34
2024-01-08 19:00:00+00:00;100.1;133.28;130.28;130.28;151.18
2024-01-08 20:00:00+00:00;91.0;129.47;129.47;129.6;132.58
2024-01-08 21:00:00+00:00;92.0;115.94;115.42;115.42;115.66
2024-01-08 22:00:00+00:00;91.49;102.58;104.1;104.98;102.95
2024-01-08 23:00:00+00:00;80.95;98.92;88.94;91.55;93.65
2024-01-09 00:00:00+00:00;79.98;99.99;91.46;91.55;97.88
2024-01-09 01:00:00+00:00;85.0;96.46;90.0;90.67;96.7
2024-01-09 02:00:00+00:00;83.42;96.65;90.0;86.66;94.71
2024-01-09 03:00:00+00:00;80.57;94.15;89.85;88.88;93.55
2024-01-09 04:00:00+00:00;85.8;95.53;90.0;88.88;95.04
2024-01-09 05:00:00+00:00;83.9;100.43;97.79;97.79;100.06
2024-01-09 06:00:00+00:00;91.12;108.28;107.28;105.28;110.19
2024-01-09 07:00:00+00:00;125.7;123.91;124.55;123.55;118.64
2024-01-09 08:00:00+00:00;119.96;122.09;123.43;120.75;125.71
2024-01-09 09:00:00+00:00;98.0;111.21;112.77;107.21;114.63
2024-01-09 10:00:00+00:00;90.0;107.67;109.99;100.67;111.0
2024-01-09 11:00:00+00:00;78.8;107.01;107.02;100.01;107.98
2024-01-09 12:00:00+00:00;77.78;106.48;106.66;97.52;108.48
2024-01-09 13:00:00+00:00;85.0;107.06;107.07;100.87;111.24
2024-01-09 14:00:00+00:00;99.9;114.75;115.75;111.0;106.16
2024-01-09 15:00:00+00:00;112.67;124.29;125.29;119.29;115.65
2024-01-09 16:00:00+00:00;135.69;137.35;138.35;133.16;135.36
2024-01-09 17:00:00+00:00;129.25;138.07;138.37;137.0;145.32
2024-01-09 18:00:00+00:00;126.3;139.15;139.85;133.95;139.99
2024-01-09 19:00:00+00:00;108.82;148.01;148.71;143.01;140.89
2024-01-09 20:00:00+00:00;93.66;130.0;133.13;128.0;123.0
2024-01-09 21:00:00+00:00;84.9;111.85;111.86;105.0;109.39
2024-01-09 22:00:00+00:00;88.0;106.1;105.11;96.11;102.49
2024-01-09 23:00:00+00:00;75.54;92.33;91.34;92.0;91.31
2024-01-10 00:00:00+00:00;86.76;90.12;87.54;89.39;90.84
2024-01-10 01:00:00+00:00;86.73;86.98;86.48;87.01;89.9
2024-01-10 02:00:00+00:00;81.22;85.8;85.3;80.8;88.61
2024-01-10 03:00:00+00:00;80.48;85.0;84.0;81.81;88.5
2024-01-10 04:00:00+00:00;77.9;86.3;86.15;85.3;91.34
2024-01-10 05:00:00+00:00;79.3;94.85;94.0;87.0;95.6
2024-01-10 06:00:00+00:00;96.0;103.94;95.98;94.94;104.97
2024-01-10 07:00:00+00:00;132.52;121.4;114.54;116.4;119.84
2024-01-10 08:00:00+00:00;130.39;121.4;116.4;117.76;119.28
2024-01-10 09:00:00+00:00;111.21;105.38;101.38;105.81;116.45
2024-01-10 10:00:00+00:00;109.13;97.85;101.97;102.97;113.76
2024-01-10 11:00:00+00:00;89.1;91.99;97.41;99.99;107.08
2024-01-10 12:00:00+00:00;87.45;87.39;95.5;93.5;99.57
2024-01-10 13:00:00+00:00;84.9;85.12;93.26;89.8;95.28
2024-01-10 14:00:00+00:00;106.34;86.18;93.73;89.73;99.91
2024-01-10 15:00:00+00:00;127.94;86.93;96.39;89.43;96.79
2024-01-10 16:00:00+00:00;143.79;102.7;102.7;97.7;110.2
2024-01-10 17:00:00+00:00;140.0;111.29;111.29;106.29;111.86
2024-01-10 18:00:00+00:00;132.15;121.4;121.4;123.0;125.41
2024-01-10 19:00:00+00:00;120.0;120.0;122.0;123.0;128.72
2024-01-10 20:00:00+00:00;97.3;107.71;107.11;108.26;116.15
2024-01-10 21:00:00+00:00;91.3;97.85;99.8;99.38;108.36
2024-01-10 22:00:00+00:00;82.31;85.0;88.68;91.18;91.75
2024-01-10 23:00:00+00:00;91.75;91.75;90.1;81.12;82.91
2024-01-11 00:00:00+00:00;88.59;87.39;87.39;81.18;82.88
2024-01-11 01:00:00+00:00;87.25;87.1;88.1;83.1;81.94
2024-01-11 02:00:00+00:00;82.38;86.01;86.99;81.0;80.95
2024-01-11 03:00:00+00:00;81.2;85.67;83.85;79.98;81.95
2024-01-11 04:00:00+00:00;79.6;87.11;85.54;81.1;82.84
2024-01-11 05:00:00+00:00;90.0;89.11;89.11;82.91;86.53
2024-01-11 06:00:00+00:00;116.87;107.3;103.55;99.05;103.8
2024-01-11 07:00:00+00:00;141.0;120.02;113.84;113.84;114.62
2024-01-11 08:00:00+00:00;129.16;115.12;110.32;110.0;106.77
2024-01-11 09:00:00+00:00;113.65;100.83;97.64;97.63;93.11
2024-01-11 10:00:00+00:00;106.48;89.8;86.18;87.52;85.1
2024-01-11 11:00:00+00:00;99.38;87.89;84.89;85.98;84.48
2024-01-11 12:00:00+00:00;99.0;85.38;85.0;85.96;83.88
2024-01-11 13:00:00+00:00;105.98;85.0;85.0;85.96;85.81
2024-01-11 14:00:00+00:00;117.31;85.0;85.0;85.96;84.94
2024-01-11 15:00:00+00:00;132.62;98.0;98.73;97.54;76.86
2024-01-11 16:00:00+00:00;147.06;120.15;118.5;117.5;94.62
2024-01-11 17:00:00+00:00;136.7;132.31;129.93;126.0;122.63
2024-01-11 18:00:00+00:00;132.31;132.31;133.31;132.45;130.48
2024-01-11 19:00:00+00:00;117.88;117.93;118.0;117.93;115.81
2024-01-11 20:00:00+00:00;107.19;105.52;108.33;109.4;105.29
2024-01-11 21:00:00+00:00;100.0;95.02;98.01;98.0;98.83
2024-01-11 22:00:00+00:00;81.0;88.0;90.0;90.26;91.47
2024-01-11 23:00:00+00:00;82.12;83.08;84.0;82.58;90.23
2024-01-12 00:00:00+00:00;80.63;80.52;84.35;79.8;86.63
2024-01-12 01:00:00+00:00;83.13;77.99;80.89;75.51;82.85
2024-01-12 02:00:00+00:00;77.29;76.13;77.15;71.0;76.76
2024-01-12 03:00:00+00:00;78.0;76.14;75.86;71.14;76.91
2024-01-12 04:00:00+00:00;79.18;78.0;79.15;73.0;79.31
2024-01-12 05:00:00+00:00;81.32;85.44;88.5;74.0;77.08
2024-01-12 06:00:00+00:00;118.2;103.8;103.65;99.02;102.66
2024-01-12 07:00:00+00:00;140.74;114.79;113.28;113.28;113.64
2024-01-12 08:00:00+00:00;134.96;105.0;104.95;97.04;104.02
2024-01-12 09:00:00+00:00;122.01;97.0;99.5;95.0;98.82
2024-01-12 10:00:00+00:00;114.73;94.58;94.08;86.58;61.08
2024-01-12 11:00:00+00:00;106.98;92.0;91.85;84.0;67.97
2024-01-12 12:00:00+00:00;103.08;93.0;91.58;83.78;67.99
2024-01-12 13:00:00+00:00;104.54;90.1;90.1;83.89;69.66
2024-01-12 14:00:00+00:00;110.0;94.46;92.01;86.36;76.88
2024-01-12 15:00:00+00:00;120.0;100.98;101.12;95.93;96.03
2024-01-12 16:00:00+00:00;127.5;107.1;107.1;102.12;105.24
2024-01-12 17:00:00+00:00;126.0;126.0;126.0;125.4;125.6
2024-01-12 18:00:00+00:00;119.47;119.47;119.47;119.47;121.86
2024-01-12 19:00:00+00:00;107.13;110.0;110.0;108.0;112.39
2024-01-12 20:00:00+00:00;91.7;102.26;101.76;97.26;103.75
2024-01-12 21:00:00+00:00;85.02;98.0;98.0;96.0;97.57
2024-01-12 22:00:00+00:00;82.49;95.49;94.99;93.5;94.23
2024-01-12 23:00:00+00:00;90.0;87.0;85.0;87.16;89.58
2024-01-13 00:00:00+00:00;85.43;84.0;82.78;87.22;89.5
2024-01-13 01:00:00+00:00;82.0;78.0;79.0;84.39;87.05
2024-01-13 02:00:00+00:00;78.47;73.49;71.48;78.84;82.9
2024-01-13 03:00:00+00:00;75.0;70.0;68.15;75.0;78.46
2024-01-13 04:00:00+00:00;74.94;70.0;68.15;74.65;77.38
2024-01-13 05:00:00+00:00;78.16;72.61;73.33;75.29;78.87
2024-01-13 06:00:00+00:00;77.9;77.6;75.6;80.59;84.62
2024-01-13 07:00:00+00:00;74.92;84.41;84.41;86.0;91.55
2024-01-13 08:00:00+00:00;85.4;86.8;84.8;90.66;94.69
2024-01-13 09:00:00+00:00;88.4;84.41;83.98;80.9;72.28
2024-01-13 10:00:00+00:00;86.1;78.99;73.0;61.01;71.66
2024-01-13 11:00:00+00:00;79.7;68.96;71.03;70.66;74.8
2024-01-13 12:00:00+00:00;80.82;66.0;67.0;68.7;76.45
2024-01-13 13:00:00+00:00;81.5;69.51;71.0;70.0;80.11
2024-01-13 14:00:00+00:00;87.0;76.0;75.5;76.38;83.71
2024-01-13 15:00:00+00:00;97.3;84.41;85.38;86.01;89.73
2024-01-13 16:00:00+00:00;114.6;94.0;93.3;93.0;95.79
2024-01-13 17:00:00+00:00;102.8;103.01;105.71;102.59;112.31
2024-01-13 18:00:00+00:00;84.6;97.14;100.26;97.14;106.61
2024-01-13 19:00:00+00:00;75.47;96.0;98.0;94.55;103.49
2024-01-13 20:00:00+00:00;81.0;91.63;93.59;92.0;98.63
2024-01-13 21:00:00+00:00;85.0;88.15;87.27;89.56;94.87
2024-01-13 22:00:00+00:00;80.0;84.41;84.0;88.09;89.05
2024-01-13 23:00:00+00:00;74.9;81.1;77.74;79.52;83.2
2024-01-14 00:00:00+00:00;74.01;79.0;76.0;75.35;82.1
2024-01-14 01:00:00+00:00;69.9;75.66;73.96;72.0;73.87
2024-01-14 02:00:00+00:00;68.24;67.5;67.99;67.01;68.86
2024-01-14 03:00:00+00:00;71.92;64.3;67.99;66.99;70.08
2024-01-14 04:00:00+00:00;80.0;59.13;63.58;63.58;70.09
2024-01-14 05:00:00+00:00;71.03;60.76;64.71;65.73;65.35
2024-01-14 06:00:00+00:00;75.92;65.29;67.99;67.0;68.66
2024-01-14 07:00:00+00:00;79.27;68.0;70.45;70.81;73.69
2024-01-14 08:00:00+00:00;93.0;71.45;68.6;70.45;69.75
2024-01-14 09:00:00+00:00;97.11;69.71;69.59;67.01;70.77
2024-01-14 10:00:00+00:00;87.2;69.0;69.0;69.0;65.59
2024-01-14 11:00:00+00:00;80.39;67.8;70.99;72.8;75.01
2024-01-14 12:00:00+00:00;77.04;67.4;71.94;71.4;74.37
2024-01-14 13:00:00+00:00;79.15;63.25;68.9;69.1;73.92
2024-01-14 14:00:00+00:00;82.32;63.05;68.53;68.53;73.46
2024-01-14 15:00:00+00:00;86.62;68.68;76.4;75.13;75.07
2024-01-14 16:00:00+00:00;91.86;73.94;80.12;79.01;80.83
2024-01-14 17:00:00+00:00;94.9;87.18;84.44;87.68;94.39
2024-01-14 18:00:00+00:00;85.0;92.01;92.0;93.02;96.36
2024-01-14 19:00:00+00:00;79.06;86.03;84.0;86.0;88.26
2024-01-14 20:00:00+00:00;78.6;84.49;82.68;84.34;87.33
2024-01-14 21:00:00+00:00;75.39;83.97;82.82;82.0;84.56
2024-01-14 22:00:00+00:00;67.19;69.54;72.52;77.02;75.28
2024-01-14 23:00:00+00:00;67.9;82.51;78.0;74.0;73.06
2024-01-15 00:00:00+00:00;65.0;80.0;76.24;69.0;69.11
2024-01-15 01:00:00+00:00;63.94;78.34;74.34;68.0;68.48
2024-01-15 02:00:00+00:00;62.04;78.34;74.34;64.05;74.42
2024-01-15 03:00:00+00:00;62.04;77.53;76.24;68.41;68.34
2024-01-15 04:00:00+00:00;69.25;79.99;76.24;74.86;74.31
2024-01-15 05:00:00+00:00;80.18;80.0;80.0;79.25;76.41
2024-01-15 06:00:00+00:00;84.4;87.24;87.74;90.86;93.54
2024-01-15 07:00:00+00:00;99.34;106.82;106.72;112.82;108.19
2024-01-15 08:00:00+00:00;100.3;106.78;105.88;110.36;109.96
2024-01-15 09:00:00+00:00;94.89;101.37;100.47;106.82;105.28
2024-01-15 10:00:00+00:00;90.2;93.3;94.23;106.82;99.49
2024-01-15 11:00:00+00:00;81.18;87.7;88.7;91.7;93.97
2024-01-15 12:00:00+00:00;82.2;82.94;84.57;87.41;91.44
2024-01-15 13:00:00+00:00;84.6;86.13;86.24;90.0;94.44
2024-01-15 14:00:00+00:00;89.57;92.1;97.1;99.78;100.15
2024-01-15 15:00:00+00:00;97.62;97.97;99.34;100.82;100.2
2024-01-15 16:00:00+00:00;106.51;100.5;106.5;101.0;98.18
2024-01-15 17:00:00+00:00;112.81;108.85;113.35;112.27;113.32
2024-01-15 18:00:00+00:00;105.13;108.21;113.9;108.9;113.61
2024-01-15 19:00:00+00:00;94.4;100.0;106.86;102.58;105.64
2024-01-15 20:00:00+00:00;79.04;95.0;100.0;97.5;97.06
2024-01-15 21:00:00+00:00;77.76;92.21;97.21;92.35;93.57
2024-01-15 22:00:00+00:00;78.5;86.0;91.0;88.67;86.76
2024-01-15 23:00:00+00:00;68.0;83.0;81.59;69.27;70.48
2024-01-16 00:00:00+00:00;76.51;82.26;78.33;66.38;52.86
2024-01-16 01:00:00+00:00;77.43;79.0;75.94;57.3;35.15
2024-01-16 02:00:00+00:00;76.82;78.15;73.65;58.65;31.74
2024-01-16 03:00:00+00:00;73.05;78.25;73.85;70.52;59.3
2024-01-16 04:00:00+00:00;72.61;77.37;70.37;72.33;57.15
2024-01-16 05:00:00+00:00;92.4;81.95;73.95;84.55;61.89
2024-01-16 06:00:00+00:00;115.8;85.0;85.0;90.0;81.05
2024-01-16 07:00:00+00:00;144.11;111.82;113.12;119.07;113.55
2024-01-16 08:00:00+00:00;138.6;114.17;106.17;104.0;95.73
2024-01-16 09:00:00+00:00;122.0;95.75;85.75;82.46;73.09
2024-01-16 10:00:00+00:00;110.0;83.59;78.34;73.84;70.69
2024-01-16 11:00:00+00:00;88.0;88.35;86.35;84.0;69.54
2024-01-16 12:00:00+00:00;88.1;89.42;84.42;82.42;67.14
2024-01-16 13:00:00+00:00;84.0;90.0;87.0;85.5;64.3
2024-01-16 14:00:00+00:00;110.29;83.6;77.3;73.0;59.91
