Fecha;Indicador_600;Indicador_612;Indicador_613;Indicador_614;Indicador_1727
2023-02-20 06:00:00+00:00;100.0;155.41;152.31;153.17;153.77
2023-02-20 07:00:00+00:00;110.0;161.57;161.56;154.43;156.41
2023-02-20 08:00:00+00:00;111.9;150.9;155.89;155.89;150.33
2023-02-20 09:00:00+00:00;106.38;146.0;149.48;147.49;142.04
2023-02-20 10:00:00+00:00;94.0;136.1;139.18;138.0;135.33
2023-02-20 11:00:00+00:00;102.77;116.0;116.6;118.36;122.84
2023-02-20 12:00:00+00:00;84.9;115.54;115.54;115.54;116.66
2023-02-20 13:00:00+00:00;99.0;114.0;112.2;112.5;113.72
2023-02-20 14:00:00+00:00;109.0;114.15;112.3;112.5;115.02
2023-02-20 15:00:00+00:00;91.1;114.5;115.0;114.53;121.35
2023-02-20 16:00:00+00:00;129.0;135.3;138.3;137.0;141.86
2023-02-20 17:00:00+00:00;173.1;150.0;152.55;153.05;154.27
2023-02-20 18:00:00+00:00;146.0;166.63;168.72;165.0;162.09
2023-02-20 19:00:00+00:00;148.4;157.56;160.36;157.36;159.47
2023-02-20 20:00:00+00:00;130.0;149.0;153.0;149.9;150.13
2023-02-20 21:00:00+00:00;125.4;143.41;148.41;148.26;144.22
2023-02-20 22:00:00+00:00;108.8;142.51;146.92;143.22;143.74
2023-02-20 23:00:00+00:00;106.0;137.2;121.35;128.14;133.76
2023-02-21 00:00:00+00:00;108.0;135.51;117.9;123.47;135.42
2023-02-21 01:00:00+00:00;93.24;131.94;122.6;123.51;133.44
2023-02-21 02:00:00+00:00;121.5;126.57;122.6;125.11;137.82
2023-02-21 03:00:00+00:00;108.3;124.1;122.13;122.9;136.11
2023-02-21 04:00:00+00:00;99.9;136.66;120.0;126.0;140.4
2023-02-21 05:00:00+00:00;133.7;153.07;148.0;153.02;159.03
2023-02-21 06:00:00+00:00;146.88;162.06;161.22;162.21;170.21
2023-02-21 07:00:00+00:00;152.08;166.91;166.07;167.06;177.45
2023-02-21 08:00:00+00:00;167.93;161.16;161.16;162.16;164.4
2023-02-21 09:00:00+00:00;150.0;158.0;158.96;158.96;156.37
2023-02-21 10:00:00+00:00;128.52;155.18;156.03;156.18;162.99
2023-02-21 11:00:00+00:00;122.94;146.59;144.41;144.09;150.55
2023-02-21 12:00:00+00:00;120.16;134.0;132.0;131.99;142.29
2023-02-21 13:00:00+00:00;124.79;137.52;136.52;136.02;145.28
2023-02-21 14:00:00+00:00;130.56;128.35;127.0;127.55;138.38
2023-02-21 15:00:00+00:00;148.98;148.26;145.76;145.76;149.17
2023-02-21 16:00:00+00:00;164.85;155.65;155.66;156.65;160.74
2023-02-21 17:00:00+00:00;178.13;159.01;159.02;160.01;153.13
2023-02-21 18:00:00+00:00;177.1;172.61;172.61;170.0;172.45
2023-02-21 19:00:00+00:00;170.0;167.0;167.0;167.0;173.96
2023-02-21 20:00:00+00:00;158.8;157.8;157.81;157.64;162.58
2023-02-21 21:00:00+00:00;153.2;152.2;152.2;153.2;153.05
2023-02-21 22:00:00+00:00;142.58;141.58;140.58;139.58;142.15
2023-02-21 23:00:00+00:00;139.9;136.87;136.0;139.9;139.29
2023-02-22 00:00:00+00:00;125.2;125.16;124.0;127.8;131.44
2023-02-22 01:00:00+00:00;125.3;123.47;121.3;126.0;128.28
2023-02-22 02:00:00+00:00;117.28;124.07;121.9;123.22;129.76
2023-02-22 03:00:00+00:00;117.31;124.0;121.61;123.1;128.45
2023-02-22 04:00:00+00:00;116.4;130.0;127.66;129.08;133.51
2023-02-22 05:00:00+00:00;148.0;153.01;154.02;154.0;161.25
2023-02-22 06:00:00+00:00;173.13;161.57;161.06;160.96;164.92
2023-02-22 07:00:00+00:00;176.34;164.65;164.65;161.21;168.63
2023-02-22 08:00:00+00:00;164.55;162.06;162.06;162.0;163.28
2023-02-22 09:00:00+00:00;151.24;154.9;155.0;150.0;156.21
2023-02-22 10:00:00+00:00;123.96;150.01;150.01;147.48;150.33
2023-02-22 11:00:00+00:00;118.67;144.0;144.62;145.3;145.16
2023-02-22 12:00:00+00:00;126.0;132.64;132.01;132.44;137.09
2023-02-22 13:00:00+00:00;136.0;135.04;134.94;135.04;137.7
2023-02-22 14:00:00+00:00;150.9;123.0;120.75;123.0;127.35
2023-02-22 15:00:00+00:00;156.95;130.0;129.9;129.0;134.46
2023-02-22 16:00:00+00:00;165.01;148.06;148.06;145.06;142.18
2023-02-22 17:00:00+00:00;175.0;153.53;156.64;150.53;168.26
2023-02-22 18:00:00+00:00;172.73;164.5;166.48;160.5;179.8
2023-02-22 19:00:00+00:00;162.06;162.06;164.88;161.06;173.03
2023-02-22 20:00:00+00:00;154.02;154.02;156.64;154.03;156.97
2023-02-22 21:00:00+00:00;144.84;148.17;151.16;150.15;155.94
2023-02-22 22:00:00+00:00;134.45;134.0;132.83;139.25;143.11
2023-02-22 23:00:00+00:00;134.67;133.0;131.96;141.0;139.3
2023-02-23 00:00:00+00:00;131.39;129.98;129.32;132.08;136.92
2023-02-23 01:00:00+00:00;128.99;127.99;126.8;130.0;131.93
2023-02-23 02:00:00+00:00;124.78;123.02;122.0;123.55;126.04
2023-02-23 03:00:00+00:00;125.18;123.2;122.75;122.19;125.67
2023-02-23 04:00:00+00:00;129.93;128.0;127.0;126.99;131.8
2023-02-23 05:00:00+00:00;153.98;153.82;150.34;139.98;135.28
2023-02-23 06:00:00+00:00;170.0;160.35;154.19;141.69;149.86
2023-02-23 07:00:00+00:00;178.06;160.67;155.57;142.1;150.94
2023-02-23 08:00:00+00:00;163.96;151.74;154.4;146.34;156.83
2023-02-23 09:00:00+00:00;139.9;150.33;148.35;138.33;148.78
2023-02-23 10:00:00+00:00;130.0;137.0;137.0;133.89;146.53
2023-02-23 11:00:00+00:00;131.75;126.54;126.54;119.54;130.75
2023-02-23 12:00:00+00:00;124.23;119.4;119.4;114.9;126.03
2023-02-23 13:00:00+00:00;128.97;116.07;116.07;114.57;123.85
2023-02-23 14:00:00+00:00;118.0;115.37;115.37;113.77;123.43
2023-02-23 15:00:00+00:00;127.55;117.16;117.16;111.67;119.29
2023-02-23 16:00:00+00:00;151.89;123.0;123.0;116.05;119.97
2023-02-23 17:00:00+00:00;165.22;157.25;157.0;156.75;161.18
2023-02-23 18:00:00+00:00;165.0;156.47;155.81;155.81;166.15
2023-02-23 19:00:00+00:00;149.9;155.0;154.25;156.24;161.87
2023-02-23 20:00:00+00:00;151.14;150.33;148.32;148.82;157.18
2023-02-23 21:00:00+00:00;141.5;147.74;143.53;142.0;151.22
2023-02-23 22:00:00+00:00;132.94;146.78;140.5;140.65;146.64
2023-02-23 23:00:00+00:00;133.65;131.14;133.84;139.28;140.28
2023-02-24 00:00:00+00:00;153.0;126.32;128.82;128.0;131.35
2023-02-24 01:00:00+00:00;125.8;135.7;138.8;134.7;133.42
2023-02-24 02:00:00+00:00;128.96;121.18;122.03;123.0;126.14
2023-02-24 03:00:00+00:00;117.55;120.21;120.21;122.0;130.17
2023-02-24 04:00:00+00:00;110.62;131.75;137.7;135.0;136.37
2023-02-24 05:00:00+00:00;120.0;151.53;153.42;153.52;154.04
2023-02-24 06:00:00+00:00;144.0;160.55;160.0;160.68;161.62
2023-02-24 07:00:00+00:00;171.0;162.45;164.5;165.45;166.58
2023-02-24 08:00:00+00:00;168.6;160.55;161.42;161.72;161.55
2023-02-24 09:00:00+00:00;150.1;160.1;160.0;155.64;156.78
2023-02-24 10:00:00+00:00;135.74;155.22;155.22;154.1;151.14
2023-02-24 11:00:00+00:00;125.96;146.31;146.81;143.81;141.48
2023-02-24 12:00:00+00:00;120.0;140.55;142.16;139.0;135.54
2023-02-24 13:00:00+00:00;108.64;137.65;139.04;133.99;130.72
2023-02-24 14:00:00+00:00;109.9;123.09;127.4;124.75;123.53
2023-02-24 15:00:00+00:00;113.2;123.09;125.74;122.49;122.97
2023-02-24 16:00:00+00:00;124.86;147.79;150.66;146.85;141.98
2023-02-24 17:00:00+00:00;150.1;160.3;160.3;155.3;160.1
2023-02-24 18:00:00+00:00;115.1;171.31;171.26;171.0;172.91
2023-02-24 19:00:00+00:00;129.9;169.8;169.81;168.8;171.17
2023-02-24 20:00:00+00:00;104.91;160.55;160.65;155.75;164.03
2023-02-24 21:00:00+00:00;107.46;157.3;154.66;154.3;158.96
2023-02-24 22:00:00+00:00;83.95;152.1;150.1;152.1;154.2
2023-02-24 23:00:00+00:00;115.02;155.44;155.99;155.99;160.54
2023-02-25 00:00:00+00:00;106.91;141.8;141.75;139.95;150.02
2023-02-25 01:00:00+00:00;103.14;136.75;136.7;130.9;146.15
2023-02-25 02:00:00+00:00;97.03;128.5;129.01;128.15;142.92
2023-02-25 03:00:00+00:00;87.0;130.0;129.6;127.62;143.6
2023-02-25 04:00:00+00:00;95.41;127.36;127.59;127.87;140.21
2023-02-25 05:00:00+00:00;100.1;131.29;131.29;134.29;143.3
2023-02-25 06:00:00+00:00;95.3;147.43;145.63;146.25;151.04
2023-02-25 07:00:00+00:00;119.9;151.41;151.48;151.0;153.51
2023-02-25 08:00:00+00:00;105.07;156.63;157.5;160.6;157.57
2023-02-25 09:00:00+00:00;74.4;150.32;148.08;149.77;148.9
2023-02-25 10:00:00+00:00;54.9;144.46;142.0;146.13;145.08
2023-02-25 11:00:00+00:00;47.35;139.51;139.03;140.0;144.53
2023-02-25 12:00:00+00:00;35.05;126.74;126.62;127.0;139.34
2023-02-25 13:00:00+00:00;52.35;121.18;121.18;121.18;138.67
2023-02-25 14:00:00+00:00;84.9;117.93;117.93;117.93;135.84
2023-02-25 15:00:00+00:00;93.9;119.56;116.99;119.56;136.99
2023-02-25 16:00:00+00:00;124.8;130.43;130.13;129.29;147.5
2023-02-25 17:00:00+00:00;172.0;153.92;153.92;150.0;165.59
2023-02-25 18:00:00+00:00;186.6;163.34;163.83;163.34;172.85
2023-02-25 19:00:00+00:00;170.0;160.22;160.22;159.99;169.45
2023-02-25 20:00:00+00:00;166.92;155.07;155.22;154.34;158.65
2023-02-25 21:00:00+00:00;149.2;149.3;149.3;149.3;156.97
2023-02-25 22:00:00+00:00;125.6;145.44;143.0;144.61;149.6
2023-02-25 23:00:00+00:00;140.1;133.47;113.0;119.8;133.04
2023-02-26 00:00:00+00:00;116.2;127.37;110.0;119.85;132.56
2023-02-26 01:00:00+00:00;119.9;119.8;110.11;115.82;123.11
2023-02-26 02:00:00+00:00;107.78;111.6;109.06;114.0;117.48
2023-02-26 03:00:00+00:00;108.26;108.0;107.0;112.0;99.16
2023-02-26 04:00:00+00:00;105.7;110.28;106.71;109.99;99.79
2023-02-26 05:00:00+00:00;107.04;111.05;107.04;113.3;111.04
2023-02-26 06:00:00+00:00;109.9;112.7;108.6;113.7;107.91
2023-02-26 07:00:00+00:00;115.27;110.8;108.6;113.7;106.55
2023-02-26 08:00:00+00:00;113.92;100.0;100.0;109.99;99.5
2023-02-26 09:00:00+00:00;96.9;40.0;47.47;67.46;48.3
2023-02-26 10:00:00+00:00;92.33;20.36;20.36;27.48;10.35
2023-02-26 11:00:00+00:00;84.14;20.36;20.36;27.69;16.29
2023-02-26 12:00:00+00:00;54.63;17.69;20.36;20.36;17.93
2023-02-26 13:00:00+00:00;54.9;17.69;17.69;17.69;14.29
2023-02-26 14:00:00+00:00;85.0;4.66;5.0;14.0;7.87
2023-02-26 15:00:00+00:00;98.92;4.16;5.0;8.0;6.98
2023-02-26 16:00:00+00:00;129.9;20.36;20.36;20.36;16.37
2023-02-26 17:00:00+00:00;153.7;113.0;106.6;109.99;100.23
2023-02-26 18:00:00+00:00;156.91;114.99;109.99;118.71;114.69
2023-02-26 19:00:00+00:00;153.64;133.19;130.0;136.5;137.26
2023-02-26 20:00:00+00:00;141.64;133.5;127.01;132.11;133.82
2023-02-26 21:00:00+00:00;138.29;116.97;113.3;120.37;117.28
2023-02-26 22:00:00+00:00;132.98;107.0;106.19;112.32;102.35
2023-02-26 23:00:00+00:00;122.83;104.72;105.72;112.63;115.22
2023-02-27 00:00:00+00:00;133.0;102.6;98.7;111.11;113.43
2023-02-27 01:00:00+00:00;132.92;110.63;90.98;109.99;91.27
2023-02-27 02:00:00+00:00;125.03;95.0;90.0;109.99;87.04
2023-02-27 03:00:00+00:00;120.07;98.99;90.1;101.88;89.18
2023-02-27 04:00:00+00:00;139.83;99.12;93.0;100.07;106.43
2023-02-27 05:00:00+00:00;152.3;106.5;107.4;109.82;111.08
2023-02-27 06:00:00+00:00;186.66;142.86;139.59;140.03;144.44
2023-02-27 07:00:00+00:00;190.25;150.98;149.07;152.0;154.53
2023-02-27 08:00:00+00:00;169.94;126.46;128.96;133.84;130.44
2023-02-27 09:00:00+00:00;128.01;101.12;125.0;128.87;131.33
2023-02-27 10:00:00+00:00;109.99;98.01;112.02;125.57;108.96
2023-02-27 11:00:00+00:00;110.0;98.61;118.39;125.57;104.45
2023-02-27 12:00:00+00:00;101.01;98.61;119.99;125.57;103.44
2023-02-27 13:00:00+00:00;104.64;100.0;107.37;101.55;92.96
2023-02-27 14:00:00+00:00;100.0;98.12;109.99;123.96;101.94
2023-02-27 15:00:00+00:00;116.36;100.22;110.72;113.27;104.55
2023-02-27 16:00:00+00:00;131.65;107.3;108.3;109.5;108.37
2023-02-27 17:00:00+00:00;188.0;140.0;144.0;143.99;137.02
2023-02-27 18:00:00+00:00;174.5;160.04;163.94;157.94;154.53
2023-02-27 19:00:00+00:00;174.49;169.49;172.88;164.5;163.02
2023-02-27 20:00:00+00:00;160.3;160.23;157.0;150.31;155.24
2023-02-27 21:00:00+00:00;153.46;150.47;152.06;148.46;150.3
2023-02-27 22:00:00+00:00;149.46;142.0;144.0;144.0;139.48
2023-02-27 23:00:00+00:00;134.0;128.22;126.0;128.0;132.89
2023-02-28 00:00:00+00:00;124.82;126.91;118.2;110.0;111.42
2023-02-28 01:00:00+00:00;123.83;109.1;110.0;110.0;111.73
2023-02-28 02:00:00+00:00;124.59;110.0;113.0;113.5;109.34
2023-02-28 03:00:00+00:00;120.1;110.0;112.8;114.56;122.6
2023-02-28 04:00:00+00:00;129.0;110.09;110.0;117.69;129.57
2023-02-28 05:00:00+00:00;161.94;139.0;115.59;116.59;136.15
2023-02-28 06:00:00+00:00;177.6;149.93;148.42;151.42;154.15
2023-02-28 07:00:00+00:00;189.28;148.28;140.0;150.0;156.58
2023-02-28 08:00:00+00:00;163.0;143.33;139.12;140.12;149.75
2023-02-28 09:00:00+00:00;120.93;129.51;119.4;112.88;129.5
2023-02-28 10:00:00+00:00;117.97;107.6;107.5;109.48;108.57
2023-02-28 11:00:00+00:00;116.71;110.0;110.0;110.24;111.37
2023-02-28 12:00:00+00:00;116.33;110.0;110.0;106.37;111.59
2023-02-28 13:00:00+00:00;116.75;106.8;105.0;100.9;109.3
2023-02-28 14:00:00+00:00;130.0;110.0;106.5;103.5;108.8
2023-02-28 15:00:00+00:00;132.0;108.6;107.49;107.0;90.82
2023-02-28 16:00:00+00:00;173.13;133.0;128.0;116.98;99.45
2023-02-28 17:00:00+00:00;193.87;153.42;149.04;152.02;136.34
2023-02-28 18:00:00+00:00;192.46;170.0;166.01;170.0;167.94
2023-02-28 19:00:00+00:00;174.73;176.17;173.0;177.33;181.13
2023-02-28 20:00:00+00:00;153.88;165.01;160.0;165.01;165.8
2023-02-28 21:00:00+00:00;150.49;158.41;152.41;158.41;153.9
2023-02-28 22:00:00+00:00;129.9;151.4;149.0;152.02;147.43
2023-02-28 23:00:00+00:00;125.23;147.0;140.1;152.0;144.07
2023-03-01 00:00:00+00:00;119.9;142.25;139.1;153.37;138.51
2023-03-01 01:00:00+00:00;124.96;141.64;137.64;151.91;134.73
2023-03-01 02:00:00+00:00;116.31;137.27;132.27;137.05;134.05
2023-03-01 03:00:00+00:00;130.0;131.98;126.0;129.51;129.96
2023-03-01 04:00:00+00:00;136.0;140.06;135.06;137.0;139.61
2023-03-01 05:00:00+00:00;160.0;155.0;149.8;150.23;117.63
2023-03-01 06:00:00+00:00;180.71;160.5;158.5;160.5;161.61
2023-03-01 07:00:00+00:00;186.03;164.0;162.43;163.2;158.29
2023-03-01 08:00:00+00:00;152.9;157.0;155.0;154.62;149.39
2023-03-01 09:00:00+00:00;116.6;144.01;142.03;142.03;132.61
2023-03-01 10:00:00+00:00;116.6;135.7;136.2;135.74;130.31
2023-03-01 11:00:00+00:00;113.96;132.0;132.5;132.0;127.06
2023-03-01 12:00:00+00:00;107.72;128.67;128.67;130.47;129.38
2023-03-01 13:00:00+00:00;108.0;124.36;123.44;125.44;124.03
2023-03-01 14:00:00+00:00;119.86;121.0;121.13;121.13;122.74
2023-03-01 15:00:00+00:00;127.58;124.36;122.36;125.52;126.76
2023-03-01 16:00:00+00:00;144.32;142.52;142.53;147.52;143.79
2023-03-01 17:00:00+00:00;182.18;151.0;146.27;151.26;138.43
2023-03-01 18:00:00+00:00;176.44;165.59;163.2;168.09;165.47
2023-03-01 19:00:00+00:00;153.84;170.41;169.41;179.07;171.19
2023-03-01 20:00:00+00:00;140.65;159.98;160.0;161.0;162.58
2023-03-01 21:00:00+00:00;130.0;156.97;157.97;159.97;156.08
2023-03-01 22:00:00+00:00;125.5;147.01;147.51;152.01;145.96
2023-03-01 23:00:00+00:00;111.79;140.67;142.93;135.0;138.32
2023-03-02 00:00:00+00:00;111.1;136.47;137.59;132.04;133.63
2023-03-02 01:00:00+00:00;114.0;135.0;136.3;131.8;132.07
2023-03-02 02:00:00+00:00;130.1;133.0;134.08;129.72;131.27
2023-03-02 03:00:00+00:00;120.0;133.0;134.4;132.99;129.09
2023-03-02 04:00:00+00:00;126.0;138.4;138.4;138.52;133.85
2023-03-02 05:00:00+00:00;146.0;142.01;143.9;143.9;140.54
2023-03-02 06:00:00+00:00;178.69;150.21;150.21;155.0;147.66
2023-03-02 07:00:00+00:00;189.56;157.87;158.3;159.37;159.26
2023-03-02 08:00:00+00:00;141.44;145.39;146.39;144.3;143.11
2023-03-02 09:00:00+00:00;107.1;122.4;128.44;120.5;119.18
2023-03-02 10:00:00+00:00;116.4;121.0;126.0;120.99;124.34
2023-03-02 11:00:00+00:00;105.06;120.6;124.95;120.1;123.29
2023-03-02 12:00:00+00:00;102.05;119.5;124.89;119.05;125.22
2023-03-02 13:00:00+00:00;94.83;119.0;122.0;117.0;122.61
2023-03-02 14:00:00+00:00;116.05;119.76;120.17;117.0;119.11
2023-03-02 15:00:00+00:00;120.0;120.69;123.0;118.0;119.86
2023-03-02 16:00:00+00:00;165.81;139.0;142.67;135.99;134.38
2023-03-02 17:00:00+00:00;184.5;151.02;151.51;147.51;148.32
2023-03-02 18:00:00+00:00;159.44;168.4;168.35;168.25;165.12
2023-03-02 19:00:00+00:00;152.08;184.0;182.77;184.0;180.26
2023-03-02 20:00:00+00:00;157.56;166.92;166.82;165.83;163.01
2023-03-02 21:00:00+00:00;144.91;160.0;159.5;159.0;157.41
2023-03-02 22:00:00+00:00;139.9;153.69;153.69;148.69;148.97
2023-03-02 23:00:00+00:00;139.31;144.87;144.55;143.0;149.17
2023-03-03 00:00:00+00:00;128.02;142.0;141.79;138.75;142.1
2023-03-03 01:00:00+00:00;128.79;138.54;138.5;131.54;136.87
2023-03-03 02:00:00+00:00;109.9;137.12;138.0;131.11;137.37
2023-03-03 03:00:00+00:00;110.4;137.66;138.0;133.63;137.85
2023-03-03 04:00:00+00:00;122.21;140.0;140.24;137.38;141.25
2023-03-03 05:00:00+00:00;162.19;147.86;151.19;152.86;153.54
2023-03-03 06:00:00+00:00;187.03;147.09;152.99;155.0;156.85
2023-03-03 07:00:00+00:00;198.2;156.21;157.0;157.0;156.73
2023-03-03 08:00:00+00:00;163.67;149.03;149.13;149.13;150.91
2023-03-03 09:00:00+00:00;131.12;119.37;119.37;119.37;119.72
2023-03-03 10:00:00+00:00;130.0;119.34;118.84;117.04;118.79
2023-03-03 11:00:00+00:00;112.58;118.0;118.0;116.5;116.7
2023-03-03 12:00:00+00:00;112.69;117.5;117.5;116.5;117.46
2023-03-03 13:00:00+00:00;114.64;115.5;115.49;115.5;117.49
2023-03-03 14:00:00+00:00;107.83;115.5;115.49;114.51;117.4
2023-03-03 15:00:00+00:00;132.0;120.09;118.1;117.18;119.48
2023-03-03 16:00:00+00:00;155.99;143.84;140.84;135.84;139.8
2023-03-03 17:00:00+00:00;165.0;156.9;157.0;147.0;155.01
2023-03-03 18:00:00+00:00;132.0;162.24;162.24;163.24;162.52
2023-03-03 19:00:00+00:00;126.72;168.9;169.0;169.0;171.34
2023-03-03 20:00:00+00:00;126.25;161.6;161.6;159.01;166.44
2023-03-03 21:00:00+00:00;121.68;157.57;157.02;156.75;157.52
2023-03-03 22:00:00+00:00;114.5;155.0;152.93;155.0;154.71
2023-03-03 23:00:00+00:00;116.07;141.45;141.24;143.5;148.4
2023-03-04 00:00:00+00:00;123.91;137.33;138.82;140.32;140.66
2023-03-04 01:00:00+00:00;126.58;141.32;140.1;140.0;151.44
2023-03-04 02:00:00+00:00;125.93;134.24;132.04;134.45;142.3
2023-03-04 03:00:00+00:00;128.0;133.1;129.6;133.1;139.9
2023-03-04 04:00:00+00:00;100.19;132.73;128.98;132.73;139.31
2023-03-04 05:00:00+00:00;115.7;134.99;132.99;135.05;140.68
2023-03-04 06:00:00+00:00;112.1;145.39;142.48;145.39;150.01
2023-03-04 07:00:00+00:00;120.0;148.38;147.0;150.0;150.59
2023-03-04 08:00:00+00:00;120.1;140.14;141.89;141.9;139.1
2023-03-04 09:00:00+00:00;134.0;124.0;121.0;122.7;123.15
2023-03-04 10:00:00+00:00;119.9;121.89;116.2;119.61;120.19
2023-03-04 11:00:00+00:00;117.0;118.42;116.43;120.31;121.64
2023-03-04 12:00:00+00:00;111.0;115.0;116.2;116.0;130.33
2023-03-04 13:00:00+00:00;105.95;111.9;116.2;115.7;132.39
2023-03-04 14:00:00+00:00;108.6;117.29;116.2;116.9;116.0
2023-03-04 15:00:00+00:00;111.6;122.81;120.31;120.55;119.63
2023-03-04 16:00:00+00:00;140.0;133.24;134.24;133.49;122.11
2023-03-04 17:00:00+00:00;159.65;151.6;153.61;151.37;150.17
2023-03-04 18:00:00+00:00;151.4;165.21;165.58;168.01;162.37
2023-03-04 19:00:00+00:00;131.4;174.76;183.2;189.2;205.65
2023-03-04 20:00:00+00:00;139.96;160.9;160.61;160.86;175.11
2023-03-04 21:00:00+00:00;131.47;151.6;151.8;152.25;157.74
2023-03-04 22:00:00+00:00;113.83;151.6;146.51;150.0;149.18
2023-03-04 23:00:00+00:00;119.9;141.0;139.76;143.88;146.0
2023-03-05 00:00:00+00:00;108.4;137.0;137.25;136.92;139.93
2023-03-05 01:00:00+00:00;110.0;142.73;142.73;141.0;143.74
2023-03-05 02:00:00+00:00;107.43;137.47;137.47;129.31;137.64
2023-03-05 03:00:00+00:00;106.54;136.78;137.49;135.45;136.01
2023-03-05 04:00:00+00:00;106.53;138.03;138.03;135.47;135.46
2023-03-05 05:00:00+00:00;108.5;140.0;142.07;138.0;139.58
2023-03-05 06:00:00+00:00;109.28;137.64;140.0;136.14;138.48
2023-03-05 07:00:00+00:00;116.22;130.55;133.88;132.04;138.22
2023-03-05 08:00:00+00:00;119.94;132.36;134.36;133.76;139.93
2023-03-05 09:00:00+00:00;110.0;129.86;132.0;129.93;134.66
2023-03-05 10:00:00+00:00;107.55;129.0;130.98;129.46;131.17
2023-03-05 11:00:00+00:00;107.35;127.0;128.5;127.0;130.59
2023-03-05 12:00:00+00:00;108.62;122.37;123.7;122.65;128.55
2023-03-05 13:00:00+00:00;109.7;119.27;121.48;120.4;128.96
2023-03-05 14:00:00+00:00;111.55;128.0;131.93;128.43;133.39
2023-03-05 15:00:00+00:00;120.12;134.7;136.75;134.25;138.62
2023-03-05 16:00:00+00:00;145.14;141.93;144.14;144.24;135.07
2023-03-05 17:00:00+00:00;166.67;148.13;147.17;143.15;118.51
2023-03-05 18:00:00+00:00;170.14;165.01;162.01;157.01;162.28
2023-03-05 19:00:00+00:00;152.55;184.02;182.0;179.02;173.85
2023-03-05 20:00:00+00:00;149.78;167.64;165.44;162.64;164.51
2023-03-05 21:00:00+00:00;141.5;154.63;157.13;150.7;157.26
2023-03-05 22:00:00+00:00;125.48;154.61;145.66;146.01;134.99
2023-03-05 23:00:00+00:00;134.5;148.0;144.0;126.5;144.23
2023-03-06 00:00:00+00:00;122.44;146.77;142.27;124.3;141.03
2023-03-06 01:00:00+00:00;119.96;141.21;136.0;119.97;136.3
2023-03-06 02:00:00+00:00;121.11;131.97;128.0;115.0;129.42
2023-03-06 03:00:00+00:00;122.41;128.0;125.12;116.8;128.04
2023-03-06 04:00:00+00:00;135.59;133.2;128.71;118.7;132.16
2023-03-06 05:00:00+00:00;159.8;135.0;131.0;126.0;134.83
2023-03-06 06:00:00+00:00;185.0;142.01;142.94;142.01;147.63
2023-03-06 07:00:00+00:00;217.09;152.84;152.85;147.81;164.1
2023-03-06 08:00:00+00:00;186.35;150.67;150.67;146.67;156.96
2023-03-06 09:00:00+00:00;170.26;150.87;150.87;144.87;153.73
2023-03-06 10:00:00+00:00;160.84;152.39;152.39;147.39;152.02
2023-03-06 11:00:00+00:00;149.9;149.66;145.18;145.48;149.35
2023-03-06 12:00:00+00:00;144.93;144.76;140.76;142.18;147.1
2023-03-06 13:00:00+00:00;120.0;142.77;137.77;136.77;142.82
2023-03-06 14:00:00+00:00;116.12;144.38;140.05;138.38;133.57
2023-03-06 15:00:00+00:00;107.64;146.99;142.99;140.99;127.34
2023-03-06 16:00:00+00:00;135.0;149.75;148.75;136.0;149.34
2023-03-06 17:00:00+00:00;160.0;150.49;150.49;137.5;143.86
2023-03-06 18:00:00+00:00;150.3;165.6;165.6;158.81;165.43
2023-03-06 19:00:00+00:00;120.0;172.6;172.6;166.61;172.75
2023-03-06 20:00:00+00:00;115.72;156.5;154.4;150.0;167.67
2023-03-06 21:00:00+00:00;120.0;147.35;143.5;140.13;149.53
2023-03-06 22:00:00+00:00;114.93;140.14;139.58;135.14;144.05
2023-03-06 23:00:00+00:00;100.1;137.5;128.1;139.27;138.89
2023-03-07 00:00:00+00:00;104.49;132.0;132.0;140.84;135.19
2023-03-07 01:00:00+00:00;100.0;128.34;123.84;131.35;129.94
2023-03-07 02:00:00+00:00;99.9;117.55;115.55;120.55;119.43
2023-03-07 03:00:00+00:00;109.1;108.3;109.0;115.35;116.15
2023-03-07 04:00:00+00:00;98.87;108.3;109.0;115.35;114.35
2023-03-07 05:00:00+00:00;105.5;115.0;114.0;113.0;110.39
2023-03-07 06:00:00+00:00;110.1;135.27;137.27;135.27;139.98
2023-03-07 07:00:00+00:00;129.9;139.3;140.3;142.84;137.39
2023-03-07 08:00:00+00:00;174.76;137.88;137.88;137.88;133.3
2023-03-07 09:00:00+00:00;153.24;119.08;118.58;118.58;114.88
2023-03-07 10:00:00+00:00;132.0;111.04;111.04;107.9;106.55
2023-03-07 11:00:00+00:00;109.9;109.5;109.04;107.0;112.35
2023-03-07 12:00:00+00:00;110.0;102.1;105.1;100.1;98.68
2023-03-07 13:00:00+00:00;106.0;98.0;110.15;109.9;94.57
2023-03-07 14:00:00+00:00;103.82;98.0;108.6;108.6;90.37
2023-03-07 15:00:00+00:00;111.27;98.0;107.35;106.6;86.12
2023-03-07 16:00:00+00:00;144.22;106.8;104.8;101.82;80.97
2023-03-07 17:00:00+00:00;165.9;117.66;116.47;112.65;108.63
2023-03-07 18:00:00+00:00;143.91;136.3;137.93;130.08;130.21
2023-03-07 19:00:00+00:00;155.02;148.1;149.75;140.88;145.97
2023-03-07 20:00:00+00:00;139.13;142.0;142.0;139.96;139.6
2023-03-07 21:00:00+00:00;127.89;134.82;133.32;137.0;137.85
2023-03-07 22:00:00+00:00;121.14;112.02;106.41;105.4;110.04
