ID,Nombre
1249,"Nº de Clientes > 450 kW tarifa de acceso 2.0 GENERAL BAJA TENSIÓN, POTENCIA NO SUPERIOR A 15 KW "
1250,"Nº de Clientes > 450 kW tarifa de acceso 2.1 GENERAL BAJA TENSIÓN, POTENCIA SUPERIOR A 10 KW Y NO SUPERIOR A 15 KW"
1251,"Nº de Clientes > 450 kW tarifa de acceso 2.0 GENERAL BAJA TENSIÓN, POTENCIA NO SUPERIOR A 10 KW "
1252,Nº de Clientes > 450 kW tarifa de acceso 3.0A GENERAL BAJA TENSIÓN
1253,Nº de Clientes > 450 kW tarifa de acceso 3.1A DE 1 A 36 KV DE TRES PERIODOS
1254,Nº de Clientes > 450 kW tarifa de acceso 4.0 GENERAL BAJA TENSIÓN LARGA UTILIZACIÓN
1255,Nº de Clientes > 450 kW tarifa de acceso 6.1 >= 1 KV Y < 36 KV
1256,Nº de Clientes > 450 kW tarifa de acceso 6.2 >= 30 KV Y < 72.5 KV
1257,Nº de Clientes > 450 kW tarifa de acceso 6.3 >= 72.5 KV Y < 145 KV
1258,Nº de Clientes > 450 kW tarifa de acceso 6.4 >= 145 KV
1259,Nº de Clientes > 450 kW tarifa de acceso 6.5 CONEXIONES INTERNACIONALES
1260,Nº de Clientes > 450 kW tarifa de acceso B.0 GENERAL BAJA TENSIÓN ALUMBRADO PÚBLICO
1261,Nº de Clientes > 450 kW tarifa de acceso D.1 DISTRIBUIDORES NO SUPERIORES 36 KV
1262,Nº de Clientes > 450 kW tarifa de acceso D.2 DISTRIBUIDORES MAYOR DE 36 KV Y NO SUPERIOR A 72.5 KV
1263,Nº de Clientes > 450 kW tarifa de acceso D.3 DISTRIBUIDORES MAYOR DE 72.5 KV Y NO SUPERIOR A 145 KV
1264,Nº de Clientes > 450 kW tarifa de acceso D.4 DISTRIBUIDORES DE MAS DE 145 KV
1265,Nº de Clientes > 450 kW tarifa de acceso G.1 GENERAL ALTA TENSIÓN >= 1 KV Y < 14 KV
1266,Nº de Clientes > 450 kW tarifa de acceso G.2 GENERAL ALTA TENSIÓN >= 14 KV Y < 36 KV
1267,Nº de Clientes > 450 kW tarifa de acceso G.3 GENERAL ALTA TENSIÓN >= 36 KV Y < 72.5 KV
1268,Nº de Clientes > 450 kW tarifa de acceso G.4 GENERAL ALTA TENSIÓN >= 72.5 KV Y < 145 KV
1269,Nº de Clientes > 450 kW tarifa de acceso G.5 GENERAL ALTA TENSIÓN > 145 KV
1270,Nº de Clientes > 450 kW tarifa de acceso G.6 GENERAL ALTA TENSIÓN CONEXIONES INTERNACIONALES
1271,Nº de Clientes > 450 kW tarifa de acceso R.0 GENERAL BAJA TENSIÓN RIEGOS AGRÍCOLAS
1272,Nº de Clientes > 450 kW tarifa de acceso T.1 TRACCIÓN NO SUPERIOR A 36 KV
1273,Nº de Clientes > 450 kW tarifa de acceso T.2 TRACCIÓN MAYOR DE 36 KV Y NO SUPERIOR A 72.5 KV
1274,Nº de Clientes > 450 kW tarifa de acceso T.3 TRACCIÓN MAYOR DE 72.5 KV
1275,Precio medio horario componente servicio de interrumpibilidad comercializadores de referencia
1276,Precio medio horario componente servicio de interrumpibilidad contratación libre
1277,Precio medio horario componente servicio de interrumpibilidad 
1278,Precio medio mensual componente servicio de interrumpibilidad contratación libre
1279,Precio medio mensual componente servicio de interrumpibilidad comercializadores de referencia
1280,Precio medio mensual componente servicio de interrumpibilidad
1281,Precio medio anual componente servicio de interrumpibilidad contratación libre
1282,Precio medio anual componente servicio de interrumpibilidad comercializadores de referencia
1283,Precio medio anual componente servicio de interrumpibilidad
1284,Precio medio horario componente control factor potencia comercializadores de referencia
1285,Precio medio horario componente control factor potencia contratación libre
1286,Precio medio horario componente control factor potencia 
1287,Precio medio mensual componente control factor potencia contratación libre
1288,Precio medio mensual componente control factor potencia comercializador de referencia
1289,Precio medio mensual componente control factor potencia
1290,Precio medio anual componente control factor potencia contratación libre
1291,Precio medio anual componente control factor potencia comercializadores de referencia
1292,Precio medio anual componente control factor potencia
1293,Demanda real
1294,Generación T.Real Solar térmica
1295,Generación T.Real Solar fotovoltaica
1296,Generación T.Real Térmica renovable
1297,Generación T.Real Cogeneración y resto
1298,Energía de ofertas de balance presentadas por Francia para importación
1299,Energía de ofertas de balance presentadas por Francia para exportación
1300,Energía de ofertas de balance presentadas por Portugal para importación
1301,Energía de ofertas de balance presentadas por Portugal para exportación
1302,Precio medio de ofertas de balance presentadas por Francia para importación
1303,Precio medio de ofertas de balance presentadas por Francia para exportación
1304,Precio medio de ofertas de balance presentadas por Portugal para importación
1305,Precio medio de ofertas de balance presentadas por Portugal para exportación
1306,Precio máximo de ofertas de balance presentadas por SEE para importación
1307,Precio máximo de ofertas de balance presentadas por SEE para exportación
1308,Precio máximo de ofertas de balance presentadas por Francia para importación
1309,Precio máximo de ofertas de balance presentadas por Francia para exportación
1310,Precio máximo de ofertas de balance presentadas por Portugal para importación
1311,Precio máximo de ofertas de balance presentadas por Portugal para exportación
1312,Precio máximo de ofertas de balance presentadas por SEE para importación activadas por Francia
1313,Precio máximo de ofertas de balance presentadas por SEE para exportación activadas por Francia
1314,Precio máximo de ofertas de balance presentadas por SEE para importación activadas por Portugal
1315,Precio máximo de ofertas de balance presentadas por SEE para exportación activadas por Portugal
1316,Precio máximo de ofertas de balance presentadas por Francia para importación activadas por el SEE
1317,Precio máximo de ofertas de balance presentadas por Francia para exportación activadas por el SEE
1318,Precio máximo de ofertas de balance presentadas por Portugal para importación activadas por el SEE
1319,Precio máximo de ofertas de balance presentadas por Portugal para exportación activadas por el SEE
1320,Precio mínimo de ofertas de balance presentadas por SEE para importación
1321,Precio mínimo de ofertas de balance presentadas por SEE para exportación
1322,Precio mínimo de ofertas de balance presentadas por Francia para importación
1323,Precio mínimo de ofertas de balance presentadas por Francia para exportación
1324,Precio mínimo de ofertas de balance presentadas por Portugal para importación
1325,Precio mínimo de ofertas de balance presentadas por Portugal para exportación
1326,Precio mínimo de ofertas de balance presentadas por SEE para importación activadas por Francia
1327,Precio mínimo de ofertas de balance presentadas por SEE para exportación activadas por Francia
1328,Precio mínimo de ofertas de balance presentadas por SEE para importación activadas por Portugal
1329,Precio mínimo de ofertas de balance presentadas por SEE para exportación activadas por Portugal
1330,Precio mínimo de ofertas de balance presentadas por Francia para importación activadas por el SEE
1331,Precio mínimo de ofertas de balance presentadas por Francia para exportación activadas por el SEE
1332,Precio mínimo de ofertas de balance presentadas por Portugal para importación activadas por el SEE
1333,Precio mínimo de ofertas de balance presentadas por Portugal para exportación activadas por el SEE
1334,Energía asignada en Mercado SPOT Diario Francia
1335,Demanda del sistema a efectos del cálculo de perfiles
1336,Precio medio de la demanda en los SNP por subsistema
1337,Precio medio de la generación en los SNP por subsistema
1338,Volumen neto de los desvíos generación-demanda
1339,Demanda en Gran Canaria
1340,Demanda en Lanzarote y Fuerteventura
1341,Demanda en Tenerife
1342,Demanda en La Palma
1343,Demanda en La Gomera
1344,Demanda en El Hierro
1345,Demanda en Mallorca - Menorca
1346,Demanda en Ibiza - Formentera
1347,Demanda en Ceuta
1348,Demanda en Melilla
1349,Generación en Gran Canaria
1350,Generación en Lanzarote y Fuerteventura
1351,Generación en Tenerife
1352,Generación en La Palma
1353,Generación en La Gomera
1354,Generación en El Hierro
1355,Generación en Mallorca - Menorca
1356,Generación en Ibiza - Formentera
1357,Generación en Ceuta
1358,Generación en Melilla
1360,Precio medio mensual componente incumplimiento energía de balance contratación libre
1361,Precio medio mensual componente incumplimiento energía de balance comercialización de referencia
1362,Precio medio mensual componente incumplimiento energía de balance 
1363,Precio medio anual componente incumplimiento energía de balance contratación libre
1364,Precio medio anual componente incumplimiento energía de balance comercialización de referencia
1365,Precio medio anual componente incumplimiento energía de balance 
1366,Precio medio horario componente incumplimiento energía de balance contratación libre
1367,Precio medio horario componente incumplimiento energía de balance comercialización de referencia
1368,Precio medio horario componente incumplimiento energía de balance 
1369,Demanda medida tarifa de acceso 6.1A >= 1 KV Y < 30 KV
1370,Demanda medida tarifa de acceso 6.1B >= 30 KV Y < 36 KV
1371,Nº de Clientes > 450 kW tarifa de acceso 6.1A >= 1 KV Y < 30 KV
1372,Nº de Clientes > 450 kW tarifa de acceso 6.1B >= 30 KV Y < 36 KV
1373,Coste de solución de restricciones técnicas diario Fase I subir
1374,Coste de solución de restricciones técnicas diario Fase I bajar
1375,Coste de solución de restricciones técnicas diario Fase II subir
1376,Coste de solución de restricciones técnicas diario Fase II bajar
1388,Desglose peaje por defecto 2.0.A Coste de comercialización
1389,Desglose eficiencia 2 periodos (DHA) 2.0.DHA Coste de comercialización
1390,Desglose vehículo eléctrico 2.0.DHS Coste de comercialización
1391,Precio de derechos de emisión de despacho de los TNP (PCO2D)
1393,Demanda medida nivel de tensión EA >= 1 kV y < 30 kV
1394,Demanda medida nivel de tensión EB >= 30 kV y < 36 kV
1395,Nº de Clientes > 450 kW nivel de tensión EA >= 1 kV y < 30 kV
1396,Nº de Clientes > 450 kW nivel de tensión EB >= 30 kV y < 36 kV
1397,Solicitud de aplicación del servicio interrumpilidad por criterios económicos
1398,Solicitud de aplicación del servicio interrumpilidad por criterios técnicos
1399,Solicitud de aplicación del servicio interrumpilidad a efectos de comprobación del funcionamiento efectivo del servicio
1400,Generación programada PHFC Hidráulica UGH
1401,Generación programada PHFC Hidráulica no UGH
1402,Generación programada PHFC Turbinación bombeo
1403,Generación programada PHFC Nuclear
1404,Generación programada PHFC Hulla antracita Anexo II RD 134/2010
1405,Generación programada PHFC Hulla sub-bituminosa Anexo II RD 134/2010
1406,Generación programada PHFC Hulla antracita
1407,Generación programada PHFC Hulla sub-bituminosa
1408,Generación programada PHFC Ciclo combinado
1409,Generación programada PHFC Fuel
1410,Generación programada PHFC Gas Natural
1411,Generación programada PHFC Eólica terrestre
1412,Generación programada PHFC Eólica marina
1413,Generación programada PHFC Solar fotovoltaica
1414,Generación programada PHFC Solar térmica
1415,Generación programada PHFC Océano y geotérmica
1416,Generación programada PHFC Gas Natural Cogeneración
1417,Generación programada PHFC Derivados del petróleo ó carbón
1418,Generación programada PHFC Subproductos minería
1419,Generación programada PHFC Energía residual
1420,Generación programada PHFC Biomasa
1421,Generación programada PHFC Biogás
1422,Generación programada PHFC Residuos domésticos y similares
1423,Generación programada PHFC Residuos varios
1424,Generación programada PHFC Consumo bombeo
1425,Generación programada PHFC Enlace Baleares
1426,Generación programada PHFC Genéricas
1427,Generación programada PHFC Importación Francia
1428,Generación programada PHFC Importación Portugal
1429,Generación programada PHFC Importación Marruecos
1430,Generación programada PHFC Importación Andorra
1431,Generación programada PHFC Exportación Francia
1432,Generación programada PHFC Exportación Portugal
1433,Generación programada PHFC Exportación Marruecos
1434,Generación programada PHFC Exportación Andorra
1435,Demanda programada PHFC Comercializadores mercado libre
1436,Demanda programada PHFC Comercializadores de referencia
1437,Demanda programada PHFC Consumos directos en mercado
1438,Demanda programada PHFC Consumo de Servicios Auxiliares
1439,Demanda programada PHFC Corrección eólica
1440,Demanda programada PHFC Corrección solar
1441,Demanda programada PHFC Corrección REE
1442,Energía asignada en Mercado Intradiario Continuo
1475,Potencia instalada de generación hidraúlica
1476,Potencia instalada de turbinación de bombeo
1477,Potencia instalada de generación nuclear
1478,Potencia instalada de generación carbón
1479,Potencia instalada de generación motores diesel
1480,Potencia instalada de generación turbina de gas
1481,Potencia instalada de generación turbina de vapor
1482,Potencia instalada de generación fuel+gas
1483,Potencia instalada de generación ciclo combinado
1484,Potencia instalada de generación hidroeólica
1485,Potencia instalada de generación eólica
1486,Potencia instalada de generación solar fotovoltaica
1487,Potencia instalada de generación solar térmica
1488,Potencia instalada de generación otras renovables
1489,Potencia instalada de generación cogeneración
1490,Potencia instalada de generación residuos no renovables
1491,Potencia instalada de generación residuos renovables
1632,Capacidad ofrecida subasta explícita mensual con Portugal sentido importador
1633,Capacidad ofrecida subasta explícita mensual con Portugal sentido exportador
1634,Capacidad ofrecida subasta explícita trimestral con Portugal sentido importador
1635,Capacidad ofrecida subasta explícita trimestral con Portugal sentido exportador
1636,Capacidad ofrecida subasta explícita anual con Portugal sentido importador
1637,Capacidad ofrecida subasta explícita anual con Portugal sentido exportador
1638,Participantes en subasta explícita mensual  con Portugal sentido importador
1639,Participantes en subasta explícita mensual  con Portugal sentido exportador
1640,Participantes adjudicatarios en subasta explícita mensual  con Portugal sentido importador
1641,Participantes adjudicatarios en subasta explícita mensual  con Portugal sentido exportador
1642,Capacidad asignada en subasta explícita mensual con Portugal sentido importador
1643,Capacidad asignada en subasta explícita mensual con Portugal sentido exportador
1644,Precio de subasta explícita mensual con Portugal sentido importador
1645,Precio de subasta explícita mensual con Portugal sentido exportador
1646,Participantes en subasta explícita trimestral  con Portugal sentido importador
1647,Participantes en subasta explícita trimestral  con Portugal sentido exportador
1648,Participantes adjudicatarios en subasta explícita trimestral  con Portugal sentido importador
1649,Participantes adjudicatarios en subasta explícita trimestral  con Portugal sentido exportador
1650,Capacidad asignada en subasta explícita trimestral con Portugal sentido importador
1651,Capacidad asignada en subasta explícita trimestral con Portugal sentido exportador
1652,Precio de subasta explícita trimestral con Portugal sentido importador
1653,Precio de subasta explícita trimestral con Portugal sentido exportador
1654,Participantes en subasta explícita anual  con Portugal sentido importador
1655,Participantes en subasta explícita anual  con Portugal sentido exportador
1656,Participantes adjudicatarios en subasta explícita anual  con Portugal sentido importador
1657,Participantes adjudicatarios en subasta explícita anual  con Portugal sentido exportador
1658,Capacidad asignada en subasta explícita anual con Portugal sentido importador
1659,Capacidad asignada en subasta explícita anual con Portugal sentido exportador
1660,Precio de subasta explícita anual con Portugal sentido importador
1661,Precio de subasta explícita anual con Portugal sentido exportador
1662,Rentas de congestión subasta explícita mensual Portugal importación
1663,Rentas de congestión subasta explícita mensual Portugal exportación
1664,Rentas de congestión subasta explícita trimestral Portugal importación
1665,Rentas de congestión subasta explícita trimestral Portugal exportación
1666,Rentas de congestión subasta explícita anual Portugal importación
1667,Rentas de congestión subasta explícita anual Portugal exportación
1674,Capacidad Reducida Largo Plazo Francia sentido importador
1675,Capacidad Reducida Largo Plazo Francia sentido exportador
1676,Capacidad Reducida Largo Plazo Portugal sentido importador
1677,Capacidad Reducida Largo Plazo Portugal sentido exportador
1678,Compensaciones por reducciones de capacidad Francia-España importación
1679,Compensaciones por reducciones de capacidad Francia-España exportación
1680,Compensaciones por reducciones de capacidad Portugal-España importación
1681,Compensaciones por reducciones de capacidad Portugal-España exportación
1682,Capacidad Largo Plazo No Nominada Francia sentido importador
1683,Capacidad Largo Plazo No Nominada Francia sentido exportador
1684,Remuneración Capacidad Largo plazo Francia-España importación
1685,Remuneración Capacidad Largo plazo Francia-España exportación
1686,Remuneración Capacidad Largo plazo Portugal-España importación
1687,Remuneración Capacidad Largo plazo Portugal-España exportación
1690,Demanda en Mallorca - Menorca - Ibiza - Formentera
1691,Generación en Mallorca - Menorca - Ibiza - Formentera
1723,Coste del proceso de solución de Restricciones Técnicas de Seguridad en Tiempo Real a Subir
1724,Coste del proceso de solución de Restricciones Técnicas de Seguridad en Tiempo Real a Bajar
1725,Energía limitada con derechos de cobro por restricciones en tiempo real a subir
1726,Energía limitada con derechos de cobro por restricciones en tiempo real a bajar
1727,Precio de referencia en Mercado Intradiario Continuo
1739,Precio de la energía excedentaria del autoconsumo para el mecanismo de compensación simplificada (PVPC)
1740,Demanda Real SNP
1741,Demanda programada SNP
1742,Demanda prevista SNP
1743,Generación T.Real motores diésel SNP
1744,Generación T.Real turbina de gas SNP
1745,Generación T.Real eólica SNP
1746,Generación T.Real ciclo combinado SNP
1747,Generación T.Real turbina de vapor SNP
1748,Generación T.Real solar fotovoltaica SNP
1749,Generación T.Real hidráulica SNP
1750,Generación T.Real carbón SNP
1751,Generación T.Real enlace balear SNP
1752,Generación T.Real otras renovables SNP
1753,Generación T.Real residuos SNP
1754,Generación T.Real generación auxiliar SNP
1755,Generación T.Real cogeneración SNP
1756,Generación medida Térmica renovable
1757,Generación medida Térmica no renovable
1774,Previsión demanda anual
1775,Previsión diaria D+1 demanda
1776,Previsión intradiaria H+3 demanda
1777,Previsión diaria D+1 eólica
1778,Previsión intradiaria H+3 eólica
1779,Previsión diaria D+1 fotovoltaica
1780,Previsión intradiaria H+3 fotovoltaica
1782,Precio energías de balance RR
1783,Asignación a subir de energías de balance RR SEE
1784,Asignación a bajar de energías de balance RR SEE
1787,Necesidad inelástica solicitada de energías de balance RR
1788,Requerimientos de reserva de regulación terciaria a subir
1789,Requerimientos de reserva de regulación terciaria a bajar
1790,Energía asignada por restricciones técnicas diario Fase I Subir SCB
1791,Energía asignada por restricciones técnicas diario Fase I Bajar SCB
1792,Energía asignada por restricciones técnicas diario Fase I Subir SCA
1793,Energía asignada por restricciones técnicas diario Fase I Bajar SCA
1794,Energía asignada por restricciones técnicas diario Fase I Subir CT
1795,Energía asignada por restricciones técnicas diario Fase I Bajar CT
1796,Energía asignada por restricciones técnicas diario Fase I Subir RTD
1797,Energía asignada por restricciones técnicas diario Fase I Bajar RTD
1798,Energía asignada por restricciones técnicas diario Fase I Subir EST
1799,Energía asignada por restricciones técnicas diario Fase I Bajar EST
1800,Energía asignada por restricciones técnicas diario Fase I Subir Otros
1801,Energía asignada por restricciones técnicas diario Fase I Bajar Otros
1802,Energía asignada por restricciones técnicas en tiempo real Subir SCB
1803,Energía asignada por restricciones técnicas en tiempo real Bajar SCB
1804,Energía asignada por restricciones técnicas en tiempo real Subir SCA
1805,Energía asignada por restricciones técnicas en tiempo real Bajar SCA
1806,Energía asignada por restricciones técnicas en tiempo real Subir CT
1807,Energía asignada por restricciones técnicas en tiempo real Bajar CT
1808,Energía asignada por restricciones técnicas en tiempo real Subir RTD
1809,Energía asignada por restricciones técnicas en tiempo real Bajar RTD
1810,Energía asignada por restricciones técnicas en tiempo real Subir EST
1811,Energía asignada por restricciones técnicas en tiempo real Bajar EST
1812,Energía asignada por restricciones técnicas en tiempo real Subir Otros
1813,Energía asignada por restricciones técnicas en tiempo real Bajar Otros
1814,Energía asignada por restricciones técnicas en tiempo real Subir RSI
1815,Energía asignada por restricciones técnicas en tiempo real Bajar RSI
1816,Energía asignada por restricciones técnicas en tiempo real Subir RBI
1817,Energía asignada por restricciones técnicas en tiempo real Bajar RBI
1818,Energía asignada por restricciones técnicas en tiempo real Subir ASE
1819,Energía asignada por restricciones técnicas en tiempo real Bajar ASE
1820,Generación T.Real enlace Ibiza-Formentera SNP
1821,Generación T.Real enlace Mallorca-Menorca SNP
1822,Generación T.Real enlace Mallorca-Ibiza SNP
1824,Requisito máximo de control de flujo en España-Portugal en sentido exportador
1825,Requisito mínimo de control de flujo en España-Portugal en sentido exportador
1826,Requisito máximo de control de flujo en España-Portugal en sentido importador
1827,Requisito mínimo de control de flujo en España-Portugal en sentido importador
1828,Requisito máximo de control de flujo en España-Francia en sentido exportador
1829,Requisito mínimo de control de flujo en España-Francia en sentido exportador
1830,Requisito máximo de control de flujo en España-Francia en sentido importador
1831,Requisito mínimo de control de flujo en España-Francia en sentido importador
1833,Renta de congestión energías de balance RR Portugal exportación
1834,Renta de congestión energías de balance RR Portugal importación
1835,Renta de congestión energías de balance RR Francia exportación
1836,Renta de congestión energías de balance RR Francia importación
1839,Energía de importación intercambiada desde igcc hacia sepe
1840,Energía de exportación intercambiada desde SEPE hacia IGCC
1841,Precio final de liquidación del proceso de compensación de desequilibrio igcc
1843,Beneficio estimado para SEPE del proceso de compensación de desequilibrio
1844,Capacidad de intercambio prevista (NTC) con Francia horizonte diario importación
1845,Capacidad de intercambio prevista (NTC) con Portugal horizonte diario importación
1846,Capacidad de intercambio prevista (NTC) con Marruecos horizonte diario importación
1848,Capacidad de intercambio prevista (NTC) con Francia horizonte diario exportación
1849,Capacidad de intercambio prevista (NTC) con Portugal horizonte diario exportación
1850,Capacidad de intercambio prevista (NTC) con Marruecos horizonte diario exportación
1870,Necesidad elástica solicitada de energías de balance RR
1871,Desglose peaje por defecto 2.0TD Servicios de ajuste
1872,Desglose peaje por defecto 2.0TD Pago por capacidad
1873,Desglose peaje por defecto 2.0TD Servicio de interrumpibilidad
1874,Desglose peaje por defecto 2.0TD Financiación OM
1875,Desglose peaje por defecto 2.0TD Mercado diario e intradiario
1876,Desglose peaje por defecto 2.0TD Peajes y cargos
1877,Desglose peaje por defecto 2.0TD Financiación OS
1878,Desglose peaje por defecto 2.0TD Coste de comercialización
1879,Desglose peaje por defecto 2.0TD Excedente o déficit subastas renovables
1880,Necesidades de reserva adicional identificadas en Tiempo Real
1881,Reserva adicional programada en Tiempo Real
1883,Energía regulación terciaria a bajar asignada en QH0 de activación directa (AD QH0)
1884,Energía regulación terciaria a subir asignada en QH0 de activación directa (AD QH0)
1885,Energía regulación terciaria a bajar asignada en QH1 de activación directa (AD QH1)
1886,Energía regulación terciaria a subir asignada en QH1 de activación directa (AD QH1)
1891,Necesidad regulación terciaria a bajar de activación programada (AP)
1892,Necesidad regulación terciaria a subir de activación programada (AP)
1893,Necesidad regulación terciaria a bajar de activación directa (AD)
1894,Necesidad regulación terciaria a subir de activación directa (AD)
1900,Desglose peaje por defecto 2.0TD excedente o déficit de la liquidación del mecanismo de ajuste de costes de producción
1901,Precio medio horario componente RD-L 10/2022 restricciones técnicas y mercados de balance 
1902,Precio medio horario componente RD-L 10/2022 restricciones técnicas y mercados de balance contratación libre
1903,Precio medio horario componente RD-L 10/2022 restricciones técnicas y mercados de balance comercializadores de referencia
1904,Precio medio horario componente RD-L 10/2022 mercado diario e intradiario - diferencia por liquidación con medidas
1905,Precio medio horario componente RD-L 10/2022 mercado diario e intradiario - dif. por liq. con medidas contratación libre
1906,Precio medio horario componente RD-L 10/2022 mercado diario e intradiario - dif. por liq. con med. comerc. referencia
1907,Precio medio horario componente RD-L 10/2022 mercado diario e intradiario 
1908,Precio medio horario componente RD-L 10/2022 mercado diario e intradiario contratación libre
1909,Precio medio horario componente RD-L 10/2022 mercado diario e intradiario comercializadores de referencia
1910,Precio medio mensual componente RD-L 10/2022 restricciones técnicas y mercados de balance
1911,Precio medio mensual componente RD-L 10/2022 restricciones técnicas y mercados de balance contratación libre
1912,Precio medio mensual componente RD-L 10/2022 restricciones técnicas y mercados de balance comercialización de referencia
1913,Precio medio mensual componente RD-L 10/2022 mercado diario e intradiario - diferencia por liquidación con medidas
1914,Precio medio mensual componente RD-L 10/2022 mercado diario e intradiario - diferencia por liquidación con medidas contratación libre
1915,Precio medio mensual componente RD-L 10/2022 mercado diario e intradiario - diferencia por liquidación con medidas comercialización de referencia
1916,Precio medio mensual componente RD-L 10/2022 mercado diario e intradiario
1917,Precio medio mensual componente RD-L 10/2022 mercado diario e intradiario contratación libre
1918,Precio medio mensual componente RD-L 10/2022 mercado diario e intradiario comercialización de referencia
1919,Precio medio anual componente RD-L 10/2022 restricciones técnicas y mercados de balance
1920,Precio medio anual componente RD-L 10/2022 restricciones técnicas y mercados de balance contratación libre
1921,Precio medio anual componente RD-L 10/2022 restricciones técnicas y mercados de balance comercialización de referencia
1922,Precio medio anual componente RD-L 10/2022 mercado diario e intradiario - diferencia por liquidación con medidas
1923,Precio medio anual componente RD-L 10/2022 mercado diario e intradiario - diferencia por liquidación con medidas contratación libre
1924,Precio medio anual componente RD-L 10/2022 mercado diario e intradiario - diferencia por liquidación con medidas comercialización de referencia
1925,Precio medio anual componente RD-L 10/2022 mercado diario e intradiario
1926,Precio medio anual componente RD-L 10/2022 mercado diario e intradiario contratación libre
1927,Precio medio anual componente RD-L 10/2022 mercado diario e intradiario comercialización de referencia
1928,Número de activaciones
1929,Potencia activada en el servicio de respuesta activa de la demanda
1930,Precio marginal en el servicio de respuesta activa de la demanda
1931,Energía asignada en el servicio de respuesta activa de la demanda
1932,Derechos de cobro de la activación del servicio de respuesta activa de la demanda
1933,Precio de producto del combustible diesel oil para despacho de los TNP
1934,Precio de producto del combustible fuel 0.3% para despacho de los TNP
1935,Precio de producto del combustible fuel 0.73% para despacho de los TNP
1936,Precio de producto combustible carbón Baleares
1938,Precios de producto del combustible gasoleo para despacho de los TNP
1939,Precios de producto del combustible fuel 1% para despacho de los TNP
1940,Precio de producto del combustible Gas Natural para despacho de los TNP
2037,Demanda real nacional
2038,Generación T.Real eólica nacional
2039,Generación T.Real nuclear nacional
2040,Generación T.Real carbón nacional
2041,Generación T.Real ciclo combinado nacional
2042,Generación T.Real hidraúlica nacional
2043,Generación T.Real intecambios internacionales nacional
2044,Generación T.Real solar fotovoltaica nacional
2045,Generación T.Real solar térmica nacional
2046,Generación T.Real térmica renovable nacional
2047,Generación T.Real motor diesel nacional
2048,Generación T.Real turbina de gas nacional
2049,Generación T.Real turbina de vapor nacional
2050,Generación T.Real generación auxiliar nacional
2051,Generación T.Real cogeneración y residuos nacional
2052,Demanda real prevista nacional
2053,Demanda real programada nacional
2054,Demanda Programada Total nacional
2065,Generación T.Real consumo bombeo Nacional
2066,Generación T.Real turbinación bombeo Nacional
2067,Generación T.Real generación hidráulica Nacional
2068,Generación T.Real exportación Andorra
2069,Generación T.Real exportación Marruecos
2070,Generación T.Real exportación Portugal
2071,Generación T.Real exportación Francia
2072,Generación T.Real exportación total
2073,Generación T.Real importación Andorra
2074,Generación T.Real importación Marruecos
2075,Generación T.Real importación Portugal
2076,Generación T.Real importación Francia
2077,Generación T.Real importación total
2078,Generación T.Real consumo bombeo
2079,Generación T.Real turbinación bombeo
2080,Generación T.Real generación hidráulica
2081,Generación T.Real consumo bombeo para sistemas no peninsulares
2082,Generación T.Real turbinación bombeo para sistemas no peninsulares
2083,Generación T.Real generación hidráulica para sistemas no peninsulares
2084,Demanda prevista nacional para sistemas no peninsulares
2085,Generación T.Real residuos no renovables para sistemas no peninsulares
2086,Generación T.Real residuos renovables para sistemas no peninsulares
2102,Rentas de congestión mecanismos implícitos intradiario 1 Francia importación
2103,Rentas de congestión mecanismos implícitos intradiario 2 Francia importación
2104,Rentas de congestión mecanismos implícitos intradiario 3 Francia importación
2105,Rentas de congestión mecanismos implícitos intradiario 1 Francia exportación
2106,Rentas de congestión mecanismos implícitos intradiario 2 Francia exportación
2107,Rentas de congestión mecanismos implícitos intradiario 3 Francia exportación
2108,Término de ajuste de mercados a plazo
2109,Programa de apoyo de emergencia Francia importación
2110,Programa de apoyo de emergencia Francia exportación
2111,Programa de apoyo de emergencia Portugal importación
2112,Programa de apoyo de emergencia Portugal exportación
2113,Programa de apoyo de emergencia Marruecos importación
2114,Programa de apoyo de emergencia Marruecos exportación
2115,Programa de apoyo de emergencia Andorra importación
2116,Programa de apoyo de emergencia Andorra exportación
2117,Capacidad de intercambio comercial prevista en la interconexión con Francia horizonte intradiario importación
2118,Capacidad de intercambio comercial prevista en la interconexión con Francia horizonte intradiario exportación
2119,Capacidad de intercambio comercial prevista en la interconexión con Portugal horizonte intradiario importación
2120,Capacidad de intercambio comercial prevista en la interconexión con Portugal horizonte intradiario exportación
2127,Coste de reserva de regulación secundaria a bajar
2128,Coste unitario soportado por la demanda de reserva de regulación secundaria a bajar
2129,Coste asignación de reserva de regulación secundaria a bajar
2130,Precio Reserva de regulación secundaria a subir
2166,Almacenamiento T.Real Carga Baterías
2167,Almacenamiento T.Real Entrega Baterías
2168,Almacenamiento T.Real Carga Baterías para los sistemas no peninsulares
2169,Almacenamiento T.Real Entrega Baterías para los sistemas no peninsulares
2184,Necesidad inelástica solicitada de energías de balance mFRR a subir de activación programada
2185,Necesidad inelástica solicitada de energías de balance mFRR a bajar de activación programada
2186,Necesidad elástica solicitada de energías de balance mFRR a subir de activación programada
2187,Necesidad elástica solicitada de energías de balance mFRR a bajar de activación programada
2188,Necesidad solicitada de energías de balance mFRR a subir de activación directa
2189,Necesidad solicitada de energías de balance mFRR a bajar de activación directa
